tweet id,tweet,label,disaster
381141601231593474,"In Milliken, disaster relief remains busy a week after flood.  @denverpost #coflood #milliken  http://t.co/4GENQ2Fukl",on-topic,flood
381156012851347456,RT @COEmergency: Gov. Hickenlooper announces additional $20 million... http://t.co/dkhCNdS9Fd #coflood,on-topic,flood
381169300427395073,A couple days to rest and now back covering #coflood aftermath. Headed to #Larimerflood area to get latest at evacuee meeting tonight,off-topic,flood
381176367808655360,@LongmontHumane thank you for the offer of #COPets donations here in #estespark if anyone down there is coming up pls let me know #COFlood,on-topic,flood
381190473261408256,in the recent devastating floods in Boulder and Denver Colorado. Your friends here at...,off-topic,flood
381203785973907456,Colorado Fracking Site Flooding   September 2013 HD: http://t.co/nFodFMEguo via @youtube,on-topic,flood
381204939441065984,Hundreds of Cats Needing Help From Colorado Floods! Please help... : http://t.co/XL34jaCqB2 via @LuAnnSmithGCM #cats #catrescue,on-topic,flood
381210744358182912,All evacuation shelters will be consolidated into one location: The YMCA in Boulder. Get the details http://t.co/fp9jWg7mEn #boulderflood,on-topic,flood
381232391143972865,"Colorado floods: Deluged Boulder restaurants struggle back to service: With bright skies and dry streets,... http://t.co/YBp2WtvxKL",on-topic,flood
381234974831038464,Check out the latest article on the recent historical rainfall and flooding in Colorado.http://t.co/Xl6j1g41HK #COwx #coflood,on-topic,flood
381236526710919168,Obama FEMA mysteriously grounded private drones helping to map the damage in Colorado..  http://t.co/P5CAVKum8n #COflood,on-topic,flood
381239148184485888,RT @TwitchyTeam: Barbi twins looking out for lost pets in Colorado floods; Rescues underway http://t.co/JkUgr6kr4M,on-topic,flood
381239227847278592,RT @TwitchyTeam: Barbi twins looking out for lost pets in Colorado floods; Rescues underway http://t.co/JkUgr6kr4M,on-topic,flood
381239286575542272,"RT @Michelle9647: More spilled oil found in #COflood aftermath, brings total to about 22,000 gallons released: http://t.co/gSt1COY0Sz",on-topic,flood
381239387226247168,"Our @Tide Loads of Hope truck is located at Loveland's Laundromat, 266 E 29th St Loveland, CO 80538: http://t.co/VoDKZSF7Gd #COFloodRelief",on-topic,flood
381248547594567680,"Oil spills, floods, airlifts in Colorado: Efforts continued Friday to cope with fallout from flooding that''s ... http://t.co/Z4viy8KwWS",on-topic,flood
381268151771492352,RT @COEmergency: .@FloodDSS: Summary of Federal Aid for Private Water Infrastructure. http://t.co/uC5GXF41Vx #coflood,on-topic,flood
381270538343051264,I voted for #PorkGreenChili for #USFoodsNTP in the southwest to support #COFloodRelief. Join me: http://t.co/1xJukTjAoN,off-topic,flood
381274774581686272,it sucks that the floods in Colorado are affecting Riot Fest but even still my heart goes out to those in Colorado and being affected,off-topic,flood
381277928715452416,"RT @ukworldnews: CNN News: Oil spills, floods, airlifts in Colorado http://t.co/aYoHDyCAWa",on-topic,flood
381277953851916288,@WesWelker Can you please help my friend wyl who lost his home and business in the Colorado floods http://t.co/TOxqnO2rNb Please spread.,on-topic,flood
381278436209074176,@BlameItOnGinger Please help my friend wyl who lost his home and business in the Colorado floods http://t.co/cE3SMvcujP Please spread.,off-topic,flood
381279002448510977,"RT @longmontkathy: After the #coflood, #fracking operations are leaking. Tell @Hickforco: Stop CO's #fracking flood http://t.co/L8WdkeGErx …",on-topic,flood
381282261426909184,Flood Cleanup Guidance from Colo. Dept. of Pub. Health #coflood http://t.co/falV1EDw0a,on-topic,flood
381300431130865664,Honey Badger prolly FLOODING Louisiana with good Colorado weed. Letting them niggas sell dope like sushi.,off-topic,flood
381314318496587776,Bringing it Home: Impact of floods ripples to Aspen http://t.co/nZlP0k4Jxl #aspen #colorado,on-topic,flood
381333452886650880,RT @AbbGeography: VIDEO - Hundreds still missing in Colorado #flooding http://t.co/kDlYARE41y,on-topic,flood
381377149149933568,RT @HuffingtonPost: Colorado makes massive pet friendly rescue effort after flooding http://t.co/jh7PQ2vIZV,on-topic,flood
381389513970302976,RT @BigJoeBastardi: Facts on Arctic Ice &amp; Colorado Floods — The Patriot Post http://t.co/IKnwpPYXh7 My latest Patriot Post,on-topic,flood
381399450263900160,"Pastor blames Colorado floods on abortion, weed and ‘decadent homosexual activity’ http://t.co/KpLfeyBznR",off-topic,flood
381400658248613888,RT @HuffingtonPost: Colorado makes massive pet friendly rescue effort after flooding http://t.co/jh7PQ2vIZV,on-topic,flood
381410691019587584,So sad --&gt; This is where flooding meets fracking after Colorado's superstorm http://t.co/hUL0itWLWa via @OnEarthMag #fractivism,on-topic,flood
381428911084560386,RT @samiejoy1: It's only fitting that after the Colorado floods our game vs. CSU is in the rain 😔☔️,off-topic,flood
381428953007001600,The Gays caused the flooding in Colorado?  Can do that but can't get the Judy Garland box set when it's back ordered? #doh,off-topic,flood
381430760760025088,RT @ajfromhouston: HARRY BLAMES COLORADO FLOODS ON THAT BS WARMING BS!!HIM AND GORE SHOULD BE IN JAIL!!FOR FRUAD!!ENOUGH!!LIES,off-topic,flood
381430794319056896,Select @bouldercounty parks are now open to the public! Staff is working hard to assess &amp; repair #boulderflood damage http://t.co/Ye6RhGBU55,on-topic,flood
381436796346703873,Thanks @CUBoulder for excellent communications to CU parents during the #coflood.,on-topic,flood
381437400343269376,RT @cote14er: Hwy 119 between Longmont and I-25 is open. Cut off about 20 minutes from my drive this morning. #COFlood,on-topic,flood
381451543540543488,RT @winecountrydog: HAY Coloradoans! #COflood #HORSES - contact Colorado Horse Care Foodbank 4 help. http://t.co/t3aR7up08T #COfloods #equi…,on-topic,flood
381457650451742720,RT @denverpost: Larimer County officials say number of people unaccounted for in #COflood has dropped to 60: http://t.co/OhtuTT6M8X,on-topic,flood
381463287591747584,"Boulder County officials say another person has been found dead from the Colorado floods,... http://t.co/d7NHZyUjAv #Denver #Colorado",on-topic,flood
381464747180163073,Colorado Flooding: Nebraska's Platte River Next in Line for Flood Surge http://t.co/D48bgNpHSi #COM #Mexico #NationalWeatherService,on-topic,flood
381474494763630592,"RT @frackfree: More oil spills from #Colorado flooding as high water delays cleanup (#EnergyInDepth: Nothing here, move along...) http://…",on-topic,flood
381478227698778113,VOLUNTEERS NEEDED TODAY at 2p for clean up in Boulder. Full info at: http://t.co/BqjfKr8jar #boulderflood,on-topic,flood
381511677260222464,#MinutePostBiz Roads in Northern Colorado Reopen as Floods Recede via ABC News http://t.co/0YHFiE1Jaf,on-topic,flood
381515447952474112,The water under the Boulder Creek/Broadway underpass silted up #boulderflood #aftermath @ Boulder Creek http://t.co/T3Xm9SstMs,on-topic,flood
381521760354451457,Roads in northern Colorado reopen as floods recede http://t.co/nNLWBRuPva,on-topic,flood
381522699891126272,RT @laurapcd1: 7 shocking photos of Colorado's flash floods http://t.co/1mQHpoVfDL via @TheWeek,on-topic,flood
381526042759811072,EcoWater Reviews Pure Drinking Water After Colorado Floods: EcoWater reviews strategies that... http://t.co/Q8Gw8ZXPzZ #drinkingwater,on-topic,flood
381532933988691968,San Francisco Chronicle Roads in Northern Colorado Reopen as Floods Recede The Charlottesville Newsplex DENVER... http://t.co/EKxkVfYdUM,on-topic,flood
381533223408238593,Colorado Flooding Update: E. Coli Found in Town's Drinking Water - http://t.co/k7Vvw5Xb2b Flood Changes Town Forever http://t.co/nLRcTYqnCH,on-topic,flood
381539602940436480,"RT @NatGeo: 1,900 oil and gas wells have been shut down in wake of Colorado's floods: http://t.co/8Nohd8qEIA",on-topic,flood
381543423955566592,"Birds, small animals affected by Colorado flooding http://t.co/zqbQBDV7dU via @examinercom",on-topic,flood
381545852449193984,"RT @YourAnonNews: Oil spilled into Colorado waters exceeds 25,000 gallons: http://t.co/NpOb4nYD0L #coflood http://t.co/0BaO8pNk6p",on-topic,flood
381548343882575872,"RT @YourAnonNews: 5,250 gallons of oil spills into the Platte river from Anadarko tank damaged by #COflood http://t.co/4WkeGzVrif",on-topic,flood
381562671633424384,They come from home to help.. #boulderflood http://t.co/mScdmqRcLG,on-topic,flood
381563091051614209,I liked a @YouTube video http://t.co/TA3nEZptZ4 Colorado Flooding is All Manmade,off-topic,flood
381566563947921408,"RT @Agent350: Irony alert @KDVR: Oil spills now exceed 25,000 gallons due to Colorado flooding http://t.co/0BGZb48JVW",on-topic,flood
381574407266660352,9NEWS special presentation - Colorado Floods: The Road Ahead is on now. WATCH LIVE:  http://t.co/jjPd8fSbYA #9NEWS #cofloods,on-topic,flood
381580421923737600,Breaking News: #Denver Colorado floods: Service providers working with customers http://t.co/iuuqsf28lN,on-topic,flood
381597610164764672,RT @lieml: @joerogan At least two large oil spills have been confirmed in the wake of Colorado's historic floods -http://t.co/uz7jBWg5hE,on-topic,flood
381600005099778048,"Have Colorado's Floods Unleashed An Oil And Gas Disaster? Um, No. - Forbes http://t.co/f3hGUAsOt7 must  secure wells in flood plain",on-topic,flood
381613233968148480,@dailycamera local assistance from neighbors @DonateBoulder #boulderflood #COflood #MakingADifference,on-topic,flood
381613745660641281,RT @ColoradoDOT: #coflood CDOT opened 7 highways between yesterday &amp; today following flood repairs thanks to maintenance crews &amp; contractors,on-topic,flood
381618074194956288,@NASALADEE I heard LDEX came on after a brief delay due to the flooding in Colorado (LDEX's home institution). Way to go guys!,on-topic,flood
381629654643126272,"Flooded Colorado to get heavy rain: Flooding has stranded thousands, cut towns apart, ripped out roads andyE184Rhmgcrd6QaYI3FC",on-topic,flood
381744792486428672,Right Wing Minister Claims Colorado Floods Due To Homosexuality And Abortion (AUDIO) http://t.co/n8PTw2U7ys,off-topic,flood
381752518406971393,"1,200 People Missing as Devastating Floods Continue in Colorado - Flood Waters Rising: Situation Worsens in... http://t.co/ih9u1tDM5B",on-topic,flood
381798995460247553,RT @femaregion8: Mold is the scourge of flood cleanup. This 8-pg brochure can truly help: http://t.co/VhBHqJBDvq  #COflood,on-topic,flood
381803449840435200,RT @denverpost: Colorado's September floods will likely join ranks of $1 billion plus http://t.co/FDCBRsha2t via @AldoSvaldi #COFlood,on-topic,flood
381804754252222465,RT @trentonsperry: Looks great. RT @dailycamera: Today's front page. Special report on #BoulderFlood of 2013 http://t.co/Fgv6jWPICu http://…,on-topic,flood
381807811899822080,Colorado flooding puts oil and gas wells underwater http://t.co/EIThmCgQCO,on-topic,flood
381815592325357568,"RT @AmeriCares: In hard hit Sterling, #Colorado, where the water system is compromised by flooding, there's an urgent need for... http://t.…",on-topic,flood
381822852695351296,"#Colorado floods triggered by convergence of geography and climate, experts say http://t.co/LZ2IaZNcf4",on-topic,flood
381831430021476352,RT @cwood: .@VisitEstesPark recovering impressively from #COflood. This weekend I stayed at the @StanleyHotel and ate at @TheGrubsteak &amp; @T…,off-topic,flood
381839399220441088,Maps can help us learn about disasters such as the flooding in Colorado. Check out the story maps of flooding... http://t.co/cbV2vJ2R6o,on-topic,flood
381839537627869184,At least 350 people still missing in Colorado flooding; five dead -  TweetTweetEmergency workers are undertaking... http://t.co/cFvkFoEUSJ,on-topic,flood
381867249373417472,Where the hell is my brother? RT @BoulderFlood: Thank you CU Lacrosse team for volunteering! @CULax http://t.co/mH88EKv2XS #boulderflood,off-topic,flood
381880532767752192,"RT @YourAnonNews: Oil spilled into Colorado waters exceeds 25,000 gallons: http://t.co/NpOb4nYD0L #coflood http://t.co/0BaO8pNk6p",on-topic,flood
381913713898717184,"Work has begun on US 36 between Lyons and Estes Park, for restricted access information read more here http://t.co/efzv9zpuGq #boulderflood",on-topic,flood
381920072471965697,RT @THEPerfectFAITH: #boulderflood #RAINMAN #JayZ #Eminem #Rihanna #Umbrella #FatJoe #Lilwayne #savage #Blackstone #Jamiefox #Thegame http:…,off-topic,flood
381930101018857472,"RT @CBSDenver: #WhiteHouse announces VP Joe Biden will visit #COFlood areas Monday, speak in Greeley w/ Gov. Hickenlooper &amp; FEMA's Fugate i…",on-topic,flood
381934337270099968,PHOTOS: tour shows u.s. hwy. 36 damage from colorado floods near lyons. #coflood #cowx http://t.co/Q7jMvKTFKe,on-topic,flood
381953991791230976,RT @dailycamera: Fears remain about missing homeless in #Boulder County following flood http://t.co/w7YGDLtch3 #boulderflood,on-topic,flood
381956181205712897,"RT @boulderoem: If you lost important documents in the flood, we have resources to help replace them: http://t.co/nWBFmVJzWC #boulderflood",on-topic,flood
381964985045630976,Builders and soldiers hustle to reconnect #Colorado towns after flooding http://t.co/g8iewI4WAm,on-topic,flood
381968332133367809,“@KDVR: Woman killed in Larimer County flooding identified http://t.co/qxdgtEKZ8s” Source: Daughter. #coflood,on-topic,flood
382136024576454656,RT @reedtimmerTVN: Beautiful picture of dusting of #snow in #Colorado mountains from yesterday after tragic flooding… http://t.co/pgkep9Park,off-topic,flood
382136498536992768,RT @FrackNo: Colorado Flooding Triggers More Oil and Gas Spills http://t.co/Kbv1miQRpv @NYGovCuomo NY floods too #DontFrackNY (thanks),on-topic,flood
382144954237063169,"To all the Colorado cities that didn't vote yes for amendment 64, maybe you should rethink that! We need the revenue!  #COschools #COflood",on-topic,flood
382150385873321986,"Colorado Floods Damage Farms, Oil Wells, Roadways http://t.co/ggf9J0fokp",on-topic,flood
382159713992847360,"Colorado flooding takes toll on inventory, impedes lending http://t.co/hWtzKTexBH",on-topic,flood
382178827440771072,RT @cu_cstpr: Colorado’s exceedingly rare flood in 3 maps http://t.co/7MNRcnynzc #boulderflood #COflood,on-topic,flood
382193461375414272,#2030NOW People losing homes in Colorado didn't have flood insurance because they had never experienced #floods. #climatechange,on-topic,flood
382195864724176896,THIS JUST IN: Officials say 79-year-old woman found dead in Colorado flood; death toll reaches 8. / via @AP #COflood,on-topic,flood
382202277815017472,REITs Exposed To Colorado Flooding http://t.co/7A5we9axb8,on-topic,flood
382202550440587264,RT @green_peace: PHOTOS: Flooding in Colorado sparks concern about flooded oil and gas tanks http://t.co/fsYMHT6PVx,on-topic,flood
382204236534013952,8th confirmed flooding death in Colorado http://t.co/T9SLR1Q9AM,on-topic,flood
382204484010508288,MSNさんからRT:　Only six people are still unaccounted for in Colorado floods http://t.co/rJIudQDQOJ　　09月24日3時07分台のニュースでした,on-topic,flood
382226554459127808,SNL calculates REIT exposure to Colorado floods http://t.co/b7BxiIV1OR $FSP $COR $IRT $RLJ,on-topic,flood
382236301992685568,Thank you @BallCorpHQ for donating $1M to flood relief! #coflood | Boulder County Business Report http://t.co/KZL8G7AEHs,on-topic,flood
382237233127768064,Colorado Flooding Before And After Photos http://t.co/M3pDj7xayu,on-topic,flood
382239804244500480,Download: “CenturyLink Community Flood Impact Report: September 23” --&gt; http://t.co/jhn3xSxs6r #coflood,on-topic,flood
382243998565285888,RT @Shangaboy: Body of 79-year-old floods victim found beside Colorado river http://t.co/W1IuuJgUUF,on-topic,flood
382251850302373888,"#BreakingNews Drake man previously called missing, presumed dead in #COFlood by @LarimerSheriff was found alive. http://t.co/QnvNFXONuY",on-topic,flood
382253850981187584,RT @beforeitsnews: Blacked-Out News: Massive Colorado Frack-Site Flooding  http://t.co/FWizGsxlOU,on-topic,flood
382256283660722176,RT @classyawards: Help @TeamRubicon help those affected by the #COflood donate here: http://t.co/wMPJxxfpSq  #veterans #militarymonday,off-topic,flood
382260159185027072,RT @CenturyLinkCO: Download: “CenturyLink Community Flood Impact Report: September 23” --&gt; http://t.co/jhn3xSxs6r #coflood,on-topic,flood
382261253902585857,RT @lafloran: Colorado Flooding Before And After Photos http://t.co/zUEvLqZ0zU via @HuffingtonPost,on-topic,flood
382268224835825664,"Kum &amp; Go Donates $15,000 to American Red Cross; Helps communities affected by Colorado flooding. Read more:... http://t.co/OSAzeJPtVi",off-topic,flood
382268874969739265,"VP Joe Biden: If government shuts down, FEMA will still deliver aid  http://t.co/f6ziNN0z6O via @denverpost @finleybruce #coflood",on-topic,flood
382270095508398080,RT @YourAnonNews: #COflood Triggers More Oil &amp; Gas Spills http://t.co/hrfXtsuXAb Primary sources on this: @bigreddog1934 &amp; @fractivist http…,on-topic,flood
382274570838736896,Colorado Republicans didn't feel the need to vote for federal disaster relief funds.  Then the floods came.... http://t.co/dEy6gTNQge,off-topic,flood
382280505762144256,RT @GreenboxStorage: @WestwordStreet We're giving free storage to victims of the #COFlood Will you help spread the word? #COFloodRelief htt…,on-topic,flood
382284171604807680,RT @thekitchwitch @MadGreens @AnthonysPizza @BWWings #longmontflood . Thank you for your generous support of victims of #COflood.,off-topic,flood
382299665368379392,@athleticone01 Very insensitive with all the flooding in Colorado.,off-topic,flood
382302450381623296,"RT @YourAnonNews: Meet the 4 Colorado republicans who voted against #Sandy aid, but now want aid for #COflood http://t.co/ntS5cTmGOz",on-topic,flood
382308834099728384,"RT @RollingStone: Serious flooding threatens Colorado's 50,000 controversial oil and gas wells: http://t.co/MwfHoKfP09",on-topic,flood
382322079695392768,"RT @YourAnonNews: Meet the 4 Colorado republicans who voted against #Sandy aid, but now want aid for #COflood http://t.co/ntS5cTmGOz",on-topic,flood
382337053364871168,"RT @AP: Woman, 79, found dead in Colorado floods, officials say: http://t.co/XAe9pKPPFe -RJJ",on-topic,flood
382352555507867649,"RT @YourAnonNews: Meet the 4 Colorado republicans who voted against #Sandy aid, but now want aid for #COflood http://t.co/ntS5cTmGOz",on-topic,flood
382371127898558464,RT @deneuchre: Thanks to @espn for your comments about #COFlood and #redcross,off-topic,flood
382444511458107392,Sqwerl ResQte In Colorado: We’ve all read about the bad flooding in Colorado. It’s taken a terrible toll on ho... http://t.co/VJBegBpoQU,off-topic,flood
382446998671982592,EQECAT: Colorado Floods $2B in Economic Losses and Climbing http://t.co/wekVATgYTF,on-topic,flood
382498987087253504,VP Biden speaking with a #COflood survivor in Greeley (9/23) http://t.co/qWVTtf7mkm,on-topic,flood
382511154750582784,We wonder how much wildlife is affected by the Colorado flooding. http://t.co/8oSF75JIye,off-topic,flood
382514640191619072,At least 18 oil spills resulted from Colorado flooding http://t.co/kZF6dtsQk9,on-topic,flood
382535339107024897,Breaking News: 4 more found alive and well after Colorado floods http://t.co/ZY7SD9KtKQ,on-topic,flood
382539101393539072,Landsat Images Show Devastation Caused by Colorado Floods. http://t.co/uTXu8YHK5y #GIS #Imagery @NASA @USGS,on-topic,flood
382560811111030784,"RT @28storms: Colorado Flooding Pic: Home destroyed near Drake, CO, in the Thompson Canyon. Via Ryan Shepard Photography #COwx http://t.co/…",on-topic,flood
382580381729312768,@ijournal #Energy Industry Liability #Insurance May Cover Contamination Claims From Colorado #Flooding http://t.co/HBVooUg9OO @Dickstein_LLP,on-topic,flood
382586668986810368,Floods may forever change funky Colorado towns,off-topic,flood
382595506381152256,"RT @femaregion8: For immediate, short-term #COflood legal assistance, go to http://t.co/NWJuzVkwPn, or call toll-free 855-424-5347. @FEMA",on-topic,flood
382599289651736576,RT @truthmashup: 3 more oil spills from flooding found in Colorado. http://t.co/ETXMJ2Tm37 #oilspill #oil #uspoli #p2,on-topic,flood
382617274814693377,More Spills Reported In Wattenberg Oil Patch Following Colorado Flooding http://t.co/JgjfDHsBD6 via @HuffPostGreen -- @globol10 !!,on-topic,flood
382626758132252672,"Lots of resources to help residents with flood recovery efforts on our website. Visit http://t.co/mBL9iCzo55. #WaldoFlood, #COflood",on-topic,flood
382628255498776576,Eighth confirmed death in Colorado flooding - CNN http://t.co/017vbC1X5A,on-topic,flood
382629769654718464,"RT @FreysingerMazda: #Mazda announced two donations totalling $40,000 to support relief efforts for disasters such as the Colorado flooding.",off-topic,flood
382637432635940864,News: 3 more oil spills from flooding found in Colorado - Denver Post http://t.co/yh7MKoWnT6,on-topic,flood
382650929905819650,"RT @femaregion8: Transitional sheltering is available for eligible #COflood survivors, but you must first apply thru @FEMA online at http:/…",on-topic,flood
382652037218832384,RT @dailycamera: #Boulder officials reopen trails on Mount Sanitas. #Boulderflood http://t.co/s3Ym2kGe4p via @JoeCarmenRubino,on-topic,flood
382660857844731904,RT @CPACOLORADO: *UPDATE* Some Much-Needed Context on the Colorado Floods http://t.co/wlMJ7In4pk,on-topic,flood
382679258260582400,"RT @michellemalkin: Good news #coflood RT @nprnews: All Of The Missing In Colorado, Are Now Now Accounted For http://t.co/fkfKg2fxr1",on-topic,flood
382704767996162048,Colorado sure can be pretty after floods ❤ http://t.co/nSnOA3TMbj,on-topic,flood
382804227535298560,Monday Matters- Pets in Colorado Flooding http://t.co/PWotqx8I1r via @RascalandRocco,on-topic,flood
382853061842313216,"Hyundai, Mazda and Ford offering support to victims of Colorado flooding - Autoblog http://t.co/wPAIDzT2UV",on-topic,flood
382876805759127552,RT @WellMinded: Monday Matters- Pets in Colorado Flooding http://t.co/PWotqx8I1r via @RascalandRocco,on-topic,flood
382913086501695488,"Please help those affected by the #COFlood. To learn how you can contribute, visit http://t.co/eVzX3kqsRi",on-topic,flood
382917838651932672,NoCo will keep drawing national attention for all that it has going for it and come out stronger #coflood http://t.co/g9eg6qP3ry via,on-topic,flood
382932971704942592,.@oskarblues Launches Own 501(c)(3) – The CAN'd Aid Foundation http://t.co/bh8mjsXpTI #Colorado #COflood #craftbeer,on-topic,flood
382987891917725698,"RT @Salon: After devastating floods, Colorado residents weigh the risks of rebuilding http://t.co/oXlQY6KP0E",on-topic,flood
383003045933481985,Now observing a moment of silence in memory of the victims of the Colorado floods,off-topic,flood
383010956416401409,RT @onahunttoday: Fracking and Flooding in Colorado: The More We Know the Worse It Gets http://t.co/3KznoyBTwt,off-topic,flood
383033748260147200,RT @GVolesky: #USArmy Heroic efforts of Fort Carson MedEvac company save lives in Colorado floods http://t.co/Ir6WFdldNM @FortCarsonArmy @F…,on-topic,flood
383043311256104961,"Flooded Colorado to get heavy rain: Flooding has stranded thousands, cut towns apart, ripped out roads andCbzuiF8MOSZfDgmG54vx",on-topic,flood
383052207379476481,RT @Avitusparta: Flooding and #Fracking in Colorado: Double Disaster http://t.co/m93b0YgYNV via @rollingstone,on-topic,flood
383058079408857089,@Stana_Katic Can we get some loveballs in Colorado? We need it after all the flooding! Love you! xo,off-topic,flood
383074177122459648,"RT @femaregion8: In the aftermath of #COflood, dealing with difficult emotions can be tough, but you are not alone! Call Helpline 24/7 at 1…",on-topic,flood
383083190711103488,RT @DerianOMO: @AndreaCasillas_ @Dattrillnigga97 Angelo caused the Colorado floods. 😂😭😂,off-topic,flood
383092401403084800,RT @MVTTH3W: Awesome video of LHS in Denvers #lipdub of @katyperry trying to win a concert to donate $ to #ColoradoFlood victims http://t.c…,off-topic,flood
383134784853401600,How Bad Is the Toxic Legacy Left Behind From Colorado's Floods and Other Extreme Storms? http://t.co/nzc8PKOlOE,on-topic,flood
383200174023012353,RT @COWildfireInfo: #COFlood #EstesPark #EstesFlood ESTES PARK NEEDS VOLUNTEERS!  Needed: About 20 volunteers who are able to do any... htt…,off-topic,flood
383235414594576384,Oh my GAWD! @katyperry responded to Lakewood H.S. student's lip dub! http://t.co/qSF1jC48ki https://t.co/Fn46iJExZR #GOODNEWS #COflood,off-topic,flood
383235980813029376,RT @Amelia__Earhart: Here's the Lakewood High School @katyperry music video! RT to get Katy to come to CO with #coflood relief! http://t.co…,on-topic,flood
383247389328289792,MT @WayneDBJr Firefighters assist with Colorado floods http://t.co/OGolJJjS0g #COflood ^CB,on-topic,flood
383248962167136256,Back from the floods: Thursday update on Colorado's recovery http://t.co/wNgR5owHHH #denver,on-topic,flood
383272701927776256,RT @studenttofarm: We are helping 2 farms affected by the #boulderflood this weekend. Email studenttofarm@colorado.edu to help us help them…,on-topic,flood
383278699790868481,RT @GetSmartSchools: WOW #schoolspirit!! Lakewood High School does lip-dub of Katy Perrys Roar to raise funds for #COflood victims http:/…,off-topic,flood
383294063526424576,Message to Corporate Media Reporters: What’s Natural about Colorado’s Epic Flooding? I... #ClassWar #p2 #NoWar http://t.co/nVjry0B6Z7,on-topic,flood
383326317712011264,Pics of #boulderflood damage are disheartening. Shame for a city that takes #envirotection as seriously as to charge $.10 for a plastic bag,on-topic,flood
383327492133904384,RT @DenverChannel: #COFlood update: Storm Mountain given additional access through Bobcat Ridge Natural Area &amp; Power Line Trail @LarimerShe…,on-topic,flood
383348367201275904,"@XcelEnergyCO reports most electric customers back on line, but 2000 gas customers still out, half in Boulder County. #coflood.",on-topic,flood
383348857909698561,RT @CoveMovie_OPS: More spills reported in Wattenberg oil patch following #Colorado #flooding: http://t.co/FjVElcuhFY,on-topic,flood
383356575450419200,PetAid Colorado is assisting at-risk animals during the #COflood disaster. For more info on what you can do to help: http://t.co/nzY9qkZckH,on-topic,flood
383359742136967168,#Political News Hickenlooper considering special legislative session in wake of Colorado floods http://t.co/SODvrp0LO1,on-topic,flood
383375625982984192,RT @BigEasyMike1981: @VP: VP Biden #COflood @whitehouse: http://t.co/njOrq6kbel great team VP handling national issues and President hand…,on-topic,flood
383411403379326977,How Bad Is the Toxic Legacy Left Behind From Colorado's Floods and Other Extreme Storms? | Alternet http://t.co/4LXN7IB5Y8,on-topic,flood
383436925711183872,"RT @ToniPanetta: RT @Intalogix: Taking Stock: #COflood Impact on Area Farms, Restaurants [Updated] - 5280 The Denver Magazine (blog) http:/…",on-topic,flood
383442806112391168,RT @aimeemay: Boulder healers volunteer to help rebuild community after devastating flood - #Boulderflood http://t.co/2dFln8Vb3F via @daily…,on-topic,flood
383568387772674048,RT @COEmergency: .@ColoradoDOT: #coflood Incredible road damage on US 36 between Lyons and Estes Park. http://t.co/T8Rl6NPpPW,on-topic,flood
383569289560985600,Colorado flooding has turned into major operation for the Red Cross. Here is some info on how we are helping: http://t.co/q2GZsGZ1Ew,on-topic,flood
383579989217517569,Back from the floods: Friday update on Colorado's recovery http://t.co/vozsl6eF2M #news,on-topic,flood
383588298142138368,"#lyons electric on in 2weeks, sewer/water not until Jan1st! #lyonsflood #coflood http://t.co/gSJ9j5ahEX",on-topic,flood
383598255419846657,RT @dailycamera: Fundraising effort to Rebuild Jamestown launched in #Boulder County. #Boulderflood http://t.co/Xc2u7A7LJV via @JoeCarmen…,on-topic,flood
383644921267494912,"For information on how to help those affected by the floods, go to http://t.co/gNcvAOzrYp http://t.co/a5s2Zj853I #coflood",on-topic,flood
383667964773277697,“@YourAnonNews: State now tracking 10 oil and gas spills in Colorado flood zones http://t.co/xIAUAOJcfm #COflood”#NoFracking,on-topic,flood
383671492187148289,"RT @SNVredcross: In addition to the Colorado flooding, #RedCross has provided food &amp; shelter to people affected by flooding in Guam, UT, AZ…",on-topic,flood
383702576148926464,The #Colorado flood's impact on real estate: http://t.co/5PGZvTYXM3 #coflood #homevalues,on-topic,flood
383702576153116672,The #Colorado flood's impact on real estate: http://t.co/tXuemD3yWA #coflood #homevalues,on-topic,flood
383702576169885696,The #Colorado flood's impact on real estate: http://t.co/GkSrKxMENK #coflood #homevalues,on-topic,flood
383727523856535552,Even Gov. was surprised by damage in Jamestown today. via @CBSDenver @SuzanneCBS4 http://t.co/s1h7MCRhzb #boulderflood #coflood,on-topic,flood
383728513724846081,RT @Peace_UP_: Congressmen call for hearing on flood-triggered oil/gas spills http://t.co/82DAygEF4r #UTpol #COflood @ColoradoER @COFrackAt…,on-topic,flood
383729096737320960,RT @FoothillsUW: Please RT Help those affected by the floods #COFLOOD #BOULDERFLOOD http://t.co/Kurpe1g09e,on-topic,flood
383953668145291265,RT @COPetEmergency: #COFlood #cats chubby male black cat trapped and rescued from Mobile Home Parks Eastwood and Bella Vista in... http://t…,on-topic,flood
383961922573320192,RT @frcc: Small Business Development Centers #frcc a resource for #coflood relief http://t.co/FvphvOs3cj #sbdc,on-topic,flood
383992209638322176,Native and non-native reptiles feeling the stress of Colorado floods http://t.co/QPWQItJtHM,on-topic,flood
384092260565938178,Native and non-native reptiles feeling the stress of Colorado floods - http://t.co/BbzMwreVwg,on-topic,flood
384096408703225857,#flood #disaster What will Colorado floods mean for affordable housing? - Denver Post: What will Colorado floo... http://t.co/6b1EeI3dQY,on-topic,flood
384115748655726592,"Flooded Colorado to get heavy rain: Flooding has stranded thousands, cut towns apart, ripped out roads and94jiVNUyzIuFPA7JhxeY",on-topic,flood
